ID,HomoA,LumoA,GapA,HomoAH,LumoAH,GapAH,HomoAH2,LumoAH2,GapAH2,SMILES,redoxpot1,redoxpot2
751,-7.6164,-3.2626,4.3538,-7.3508,-3.2963,4.0544,-5.3851,-2.0109,3.3742,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)F)F)F,0.2852,0.8629
753,-7.6319,-3.2509,4.3810,-7.3935,-3.2846,4.1089,-5.3750,-2.0008,3.3742,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)F)F)F,0.2835,0.8571
752,-7.6215,-3.2678,4.3538,-7.3785,-3.2697,4.1089,-5.3750,-2.0008,3.3742,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)F)F)F,0.2789,0.8722
754,-7.6525,-3.2716,4.3810,-7.4234,-3.3418,4.0816,-5.3788,-2.0046,3.3742,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)F)F)F,0.2802,0.8757
755,-7.6343,-3.2806,4.3538,-7.4033,-3.3489,4.0544,-5.4025,-2.0011,3.4014,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)F)F)F,0.2988,0.8770
757,-7.6466,-3.2656,4.3810,-7.4172,-3.3355,4.0816,-5.3734,-1.9992,3.3742,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)F)F)F,0.2985,0.8725
756,-7.6237,-3.2699,4.3538,-7.4226,-3.3138,4.1089,-5.3924,-2.0182,3.3742,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)F)F)F,0.2836,0.8815
758,-7.5091,-3.2370,4.2721,-7.4321,-3.3505,4.0816,-5.3690,-1.9948,3.3742,c1cc(c2c(c1F)C(=O)c1c(cccc1C2=O)F)F,0.3498,0.9068
759,-7.5445,-3.2724,4.2721,-7.3842,-3.3570,4.0272,-5.4104,-2.0090,3.4014,c1cc(c2c(c1F)C(=O)c1cc(ccc1C2=O)F)F,0.3726,0.9057
760,-7.6528,-3.2719,4.3810,-7.4000,-3.3184,4.0816,-5.3657,-1.9916,3.3742,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)F)F)F,0.2746,0.8115
761,-7.5690,-3.2697,4.2993,-7.3149,-3.3148,4.0000,-5.3957,-1.9943,3.4014,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)F)F)F,0.2840,0.8071
763,-7.3116,-3.1483,4.1633,-7.3225,-3.2953,4.0272,-5.3840,-2.1459,3.2381,c1cc(c2c(c1Cl)C(=O)c1ccccc1C2=O)Cl,0.2794,0.8760
762,-7.5478,-3.2484,4.2993,-7.3442,-3.2898,4.0544,-5.3826,-2.1173,3.2653,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)Cl)Cl,0.2644,0.8821
765,-7.4860,-3.2411,4.2449,-7.2506,-3.2778,3.9728,-5.3807,-2.0882,3.2925,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)Cl)Cl,0.2810,0.8914
764,-7.4376,-3.1655,4.2721,-7.2555,-3.2555,4.0000,-5.3451,-2.1069,3.2381,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)Cl)Cl,0.2124,0.8672
767,-7.4460,-3.1467,4.2993,-7.2340,-3.2068,4.0272,-5.3363,-2.0982,3.2381,c1cc(c2c(c1)C(=O)c1cccc(c1C2=O)Cl)Cl,0.2373,0.7956
766,-7.4877,-3.2427,4.2449,-7.3004,-3.2732,4.0272,-5.3815,-2.0890,3.2925,c1cc(c2c(c1)C(=O)c1ccc(cc1C2=O)Cl)Cl,0.2864,0.8856
770,-7.4474,-3.2841,4.1633,-7.2074,-3.3162,3.8912,-5.3744,-2.0547,3.3197,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)Cl)Cl,0.3173,0.8221
769,-7.4447,-3.2814,4.1633,-7.2098,-3.3187,3.8912,-5.3720,-2.0523,3.3197,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)Cl)Cl,0.3132,0.8245
768,-7.5165,-3.2716,4.2449,-7.2847,-3.3119,3.9728,-5.3655,-2.0729,3.2925,c1(c(cc2c(c1)C(=O)c1ccccc1C2=O)Cl)Cl,0.2899,0.8090
771,-7.5995,-3.3002,4.2993,-7.3668,-3.3396,4.0272,-5.4136,-2.1755,3.2381,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)Cl)Cl)Cl,0.2742,0.8167
772,-7.4047,-3.2142,4.1905,-7.3377,-3.3649,3.9728,-5.4588,-2.2479,3.2109,c1c(c(c2c(c1Cl)C(=O)c1ccccc1C2=O)Cl)Cl,0.2795,0.8867
774,-7.4716,-3.3083,4.1633,-7.2359,-3.3448,3.8912,-5.4463,-2.1810,3.2653,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)Cl)Cl)Cl,0.2981,0.9021
773,-7.4289,-3.2384,4.1905,-7.2433,-3.3249,3.9184,-5.4125,-2.2016,3.2109,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)Cl)Cl)Cl,0.2301,0.8746
775,-7.4471,-3.3110,4.1361,-7.2313,-3.3402,3.8912,-5.4446,-2.1793,3.2653,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)Cl)Cl)Cl,0.3076,0.8940
776,-7.4781,-3.2060,4.2721,-7.2438,-3.2710,3.9728,-5.4030,-2.1921,3.2109,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)Cl)Cl)Cl,0.2486,0.7891
778,-7.4882,-3.3249,4.1633,-7.2844,-3.3660,3.9184,-5.4768,-2.2114,3.2653,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)Cl)Cl)Cl,0.2945,0.9052
777,-7.4681,-3.2504,4.2177,-7.2890,-3.3434,3.9456,-5.4147,-2.2310,3.1837,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)Cl)Cl)Cl,0.2167,0.8791
779,-7.5146,-3.3241,4.1905,-7.3353,-3.3625,3.9728,-5.4466,-2.2084,3.2381,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)Cl)Cl)Cl,0.2922,0.8998
780,-7.4792,-3.2343,4.2449,-7.2705,-3.2977,3.9728,-5.4310,-2.2201,3.2109,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)Cl)Cl)Cl,0.2496,0.8088
781,-7.3296,-3.1391,4.1905,-7.2672,-3.3216,3.9456,-5.4003,-2.2438,3.1565,c1cc(c2c(c1Cl)C(=O)c1c(cccc1C2=O)Cl)Cl,0.1654,0.8447
782,-7.3339,-3.2250,4.1089,-7.3132,-3.3676,3.9456,-5.4433,-2.2324,3.2109,c1cc(c2c(c1Cl)C(=O)c1cc(ccc1C2=O)Cl)Cl,0.3034,0.8980
784,-7.4574,-3.3486,4.1089,-7.2275,-3.3908,3.8368,-5.4300,-2.1646,3.2653,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)Cl)Cl)Cl,0.3137,0.8391
783,-7.4934,-3.3029,4.1905,-7.2893,-3.3709,3.9184,-5.3821,-2.1712,3.2109,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)Cl)Cl)Cl,0.2657,0.8176
787,-7.3173,-2.9908,4.3265,-7.1274,-3.0457,4.0816,-5.0950,-1.7208,3.3742,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)C)C,0.1662,0.7233
785,-7.2651,-3.0201,4.2449,-7.0765,-3.0765,4.0000,-5.1124,-1.7110,3.4014,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)C)C,0.2223,0.7462
786,-7.1415,-2.9782,4.1633,-7.0387,-3.0387,4.0000,-5.0885,-1.7143,3.3742,c1cc(c2c(c1C)C(=O)c1ccccc1C2=O)C,0.1865,0.7208
788,-7.3293,-3.0299,4.2993,-7.1007,-3.0735,4.0272,-5.1129,-1.7116,3.4014,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)C)C,0.2326,0.7207
791,-7.0164,-2.9075,4.1089,-6.9225,-2.9769,3.9456,-5.0512,-1.7042,3.3470,c1c(c(c2c(c1C)C(=O)c1ccccc1C2=O)C)C,0.1453,0.6956
790,-7.1358,-2.9725,4.1633,-6.9807,-3.0079,3.9728,-5.0759,-1.7018,3.3742,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)C)C)C,0.1938,0.7126
789,-7.2711,-3.0261,4.2449,-7.0161,-3.0977,3.9184,-5.1366,-1.7080,3.4286,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)C)C,0.2513,0.7706
793,-7.1674,-2.9769,4.1905,-6.9834,-3.0106,3.9728,-5.0686,-1.6944,3.3742,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)C)C)C,0.1944,0.7178
792,-7.1470,-2.9293,4.2177,-7.0123,-2.9850,4.0272,-5.0498,-1.7029,3.3470,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)C)C)C,0.1345,0.7034
794,-7.1693,-2.9788,4.1905,-6.9674,-2.9946,3.9728,-5.0934,-1.6920,3.4014,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)C)C)C,0.1937,0.7151
795,-7.1758,-2.9037,4.2721,-7.0087,-2.9543,4.0544,-5.0504,-1.7034,3.3470,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)C)C)C,0.1494,0.6445
796,-7.2136,-2.9415,4.2721,-7.0291,-3.0019,4.0272,-5.0368,-1.6898,3.3470,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)C)C)C,0.1455,0.6938
797,-7.2131,-2.9954,4.2177,-6.9742,-3.0558,3.9184,-5.0980,-1.6422,3.4558,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)C)C)C,0.2167,0.7372
798,-7.2057,-2.9880,4.2177,-6.9829,-3.0373,3.9456,-5.0729,-1.6444,3.4286,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)C)C)C,0.2072,0.7402
799,-7.2006,-2.9284,4.2721,-7.0311,-3.0038,4.0272,-5.0395,-1.6381,3.4014,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)C)C)C,0.1832,0.6804
801,-7.1410,-2.9505,4.1905,-7.0183,-3.0182,4.0000,-5.0493,-1.6479,3.4014,c1cc(c2c(c1C)C(=O)c1cc(ccc1C2=O)C)C,0.1783,0.7092
800,-7.0844,-2.8667,4.2177,-6.9951,-2.9679,4.0272,-5.0381,-1.6640,3.3742,c1cc(c2c(c1C)C(=O)c1c(cccc1C2=O)C)C,0.0665,0.6845
803,-7.1366,-3.0278,4.1089,-6.9339,-3.0699,3.8640,-5.0857,-1.6571,3.4286,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)C)C)C,0.2314,0.7513
802,-7.2104,-2.9927,4.2177,-6.9911,-3.0455,3.9456,-5.0604,-1.6591,3.4014,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)C)C)C,0.1846,0.7388
805,-7.3290,-2.9753,4.3538,-7.0789,-3.0245,4.0544,-5.0912,-1.7170,3.3742,c1cc(c2c(c1)C(=O)c1cccc(c1C2=O)C)C,0.1922,0.6795
804,-7.3549,-3.0283,4.3265,-7.1374,-3.0558,4.0816,-5.1138,-1.7124,3.4014,c1cc(c2c(c1)C(=O)c1ccc(cc1C2=O)C)C,0.2266,0.7207
806,-7.2213,-3.0580,4.1633,-7.0365,-3.0909,3.9456,-5.1263,-1.7249,3.4014,c1(c(cc2c(c1)C(=O)c1ccccc1C2=O)C)C,0.2414,0.7606
808,-7.6792,-3.2438,4.4354,-7.4044,-3.2955,4.1089,-5.4463,-2.0721,3.3742,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)[SiH3])[SiH3],0.3188,0.5748
807,-7.2825,-3.0648,4.2177,-7.0313,-3.0857,3.9456,-5.1619,-1.7061,3.4558,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)C)C,0.2446,0.7741
809,-7.7051,-3.2697,4.4354,-7.4531,-3.3442,4.1089,-5.5562,-2.1548,3.4014,c1cc(c2c(c1[SiH3])C(=O)c1ccccc1C2=O)[SiH3],0.0152,0.5920
810,-7.7070,-3.2716,4.4354,-7.4275,-3.2914,4.1361,-5.4811,-2.0797,3.4014,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)[SiH3])[SiH3],0.2019,0.5729
811,-7.6795,-3.2441,4.4354,-7.4008,-3.2920,4.1089,-5.3625,-2.0155,3.3470,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)[SiH3])[SiH3],0.3166,0.7141
812,-7.6746,-3.2392,4.4354,-7.4281,-3.3192,4.1089,-5.4395,-2.0653,3.3742,c1cc(c2c(c1)C(=O)c1ccc(cc1C2=O)[SiH3])[SiH3],0.3330,0.5615
814,-7.6528,-3.2446,4.4082,-7.4030,-3.2942,4.1089,-5.3549,-2.0079,3.3470,c1(c(cc2c(c1)C(=O)c1ccccc1C2=O)[SiH3])[SiH3],0.3107,0.8376
813,-7.6991,-3.2637,4.4354,-7.4370,-3.3010,4.1361,-5.5295,-2.0738,3.4558,c1cc(c2c(c1)C(=O)c1cccc(c1C2=O)[SiH3])[SiH3],0.3264,0.5483
815,-7.6716,-3.2090,4.4626,-7.4204,-3.2572,4.1633,-5.3007,-2.0898,3.2109,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)[SiH3])[SiH3],0.2989,0.8051
816,-7.6757,-3.2131,4.4626,-7.3957,-3.3140,4.0816,-5.3423,-1.9954,3.3470,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)[SiH3])[SiH3],0.3322,0.8281
818,-7.7078,-3.3268,4.3810,-7.4915,-3.4370,4.0544,-5.5124,-2.2471,3.2653,c1c(c(c2c(c1[SiH3])C(=O)c1ccccc1C2=O)[SiH3])[SiH3],0.0558,0.6987
817,-7.7100,-3.3290,4.3810,-7.4550,-3.4006,4.0544,-5.4215,-2.1562,3.2653,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)[SiH3])[SiH3])[SiH3],0.3633,0.6401
820,-7.7062,-3.2980,4.4082,-7.4340,-3.3796,4.0544,-5.4349,-2.1695,3.2653,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)[SiH3])[SiH3])[SiH3],0.3580,0.6607
819,-7.7361,-3.3279,4.4082,-7.4577,-3.3761,4.0816,-5.5181,-2.2256,3.2925,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)[SiH3])[SiH3])[SiH3],0.2416,0.5178
822,-7.7233,-3.3151,4.4082,-7.4596,-3.3780,4.0816,-5.5676,-2.2207,3.3470,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)[SiH3])[SiH3])[SiH3],0.3569,0.5092
823,-7.7195,-3.3113,4.4082,-7.4468,-3.3380,4.1089,-5.4985,-2.1516,3.3470,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)[SiH3])[SiH3])[SiH3],0.2177,0.6045
821,-7.7083,-3.3002,4.4082,-7.4574,-3.4030,4.0544,-5.4046,-2.1665,3.2381,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)[SiH3])[SiH3])[SiH3],0.3714,0.6481
824,-7.6958,-3.2876,4.4082,-7.4237,-3.3421,4.0816,-5.5002,-2.1260,3.3742,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)[SiH3])[SiH3])[SiH3],0.3425,0.6123
825,-7.6901,-3.2819,4.4082,-7.4172,-3.3627,4.0544,-5.4909,-2.1440,3.3470,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)[SiH3])[SiH3])[SiH3],0.3536,0.5873
826,-7.7162,-3.3080,4.4082,-7.4305,-3.3489,4.0816,-5.5674,-2.1388,3.4286,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)[SiH3])[SiH3])[SiH3],0.3406,0.5779
827,-7.7149,-3.3339,4.3810,-7.4798,-3.3981,4.0816,-5.5984,-2.1970,3.4014,c1cc(c2c(c1[SiH3])C(=O)c1c(cccc1C2=O)[SiH3])[SiH3],-0.0583,0.6806
828,-7.7200,-3.3119,4.4082,-7.4449,-3.3905,4.0544,-5.5799,-2.2057,3.3742,c1cc(c2c(c1[SiH3])C(=O)c1cc(ccc1C2=O)[SiH3])[SiH3],0.0340,0.6440
829,-7.6936,-3.3127,4.3810,-7.4441,-3.3353,4.1089,-5.4057,-2.0860,3.3197,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)[SiH3])[SiH3])[SiH3],0.2110,0.8640
832,-7.7603,-3.2161,4.5442,-7.5089,-3.4000,4.1089,-5.6300,-2.5007,3.1293,c1cc(c2c(c1C(F)(F)F)C(=O)c1ccccc1C2=O)C(F)(F)F,0.1485,0.7873
830,-7.6915,-3.2833,4.4082,-7.4194,-3.3377,4.0816,-5.3949,-2.0751,3.3197,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)[SiH3])[SiH3])[SiH3],0.3315,0.8711
831,-7.7938,-3.3584,4.4354,-7.5396,-3.4036,4.1361,-5.6008,-2.4172,3.1837,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)C(F)(F)F)C(F)(F)F,0.3093,0.8142
833,-7.8776,-3.2517,4.6259,-7.6311,-3.3589,4.2721,-5.6773,-2.3576,3.3197,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)C(F)(F)F)C(F)(F)F,0.2426,0.8130
834,-7.9682,-3.3423,4.6259,-7.6531,-3.3810,4.2721,-5.6085,-2.2887,3.3197,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)C(F)(F)F)C(F)(F)F,0.3246,0.8376
835,-7.9440,-3.3453,4.5987,-7.6887,-3.4166,4.2721,-5.5837,-2.3456,3.2381,c1cc(c2c(c1)C(=O)c1ccc(cc1C2=O)C(F)(F)F)C(F)(F)F,0.3439,0.7858
837,-7.8283,-3.4474,4.3810,-7.5747,-3.4931,4.0816,-5.5481,-2.2283,3.3197,c1(c(cc2c(c1)C(=O)c1ccccc1C2=O)C(F)(F)F)C(F)(F)F,0.3688,0.8992
838,-7.9783,-3.3796,4.5987,-7.7064,-3.4615,4.2449,-5.5320,-2.2123,3.3197,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)C(F)(F)F)C(F)(F)F,0.3828,0.8935
836,-7.8621,-3.2090,4.6531,-7.5788,-3.2795,4.2993,-5.6044,-2.3118,3.2925,c1cc(c2c(c1)C(=O)c1cccc(c1C2=O)C(F)(F)F)C(F)(F)F,0.2569,0.7338
839,-8.0256,-3.3997,4.6259,-7.7135,-3.4958,4.2177,-5.5412,-2.1943,3.3470,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)C(F)(F)F)C(F)(F)F,0.3976,0.8803
840,-7.8428,-3.4618,4.3810,-7.5919,-3.5374,4.0544,-5.7086,-2.7426,2.9660,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.3331,0.8419
841,-7.8147,-3.3521,4.4626,-7.6577,-3.5216,4.1361,-5.7369,-2.8253,2.9116,c1c(c(c2c(c1C(F)(F)F)C(=O)c1ccccc1C2=O)C(F)(F)F)C(F)(F)F,0.3259,0.7779
842,-8.0117,-3.3314,4.6803,-7.7693,-3.4699,4.2993,-5.7810,-2.6789,3.1021,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.2722,0.7884
844,-8.0155,-3.4169,4.5987,-7.7723,-3.5274,4.2449,-5.6825,-2.6348,3.0476,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.3748,0.7959
843,-8.0338,-3.4079,4.6259,-7.7932,-3.4939,4.2993,-5.6972,-2.6495,3.0476,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.3366,0.8169
846,-8.0349,-3.4090,4.6259,-7.7432,-3.4982,4.2449,-5.8403,-2.5478,3.2925,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.2790,0.8772
845,-8.0085,-3.3010,4.7075,-7.7225,-3.3959,4.3265,-5.6811,-2.6607,3.0204,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.2918,0.6928
849,-8.0259,-3.3456,4.6803,-7.7217,-3.4223,4.2993,-5.6729,-2.4893,3.1837,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.2948,0.7720
848,-8.0379,-3.4936,4.5442,-7.7677,-3.5499,4.2177,-5.7491,-2.4838,3.2653,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.4071,0.8782
847,-8.0482,-3.5040,4.5442,-7.7592,-3.5143,4.2449,-5.7510,-2.4585,3.2925,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.3839,0.8912
850,-7.9521,-3.2446,4.7075,-7.7266,-3.4000,4.3265,-5.6740,-2.6264,3.0476,c1cc(c2c(c1C(F)(F)F)C(=O)c1c(cccc1C2=O)C(F)(F)F)C(F)(F)F,0.0884,0.7589
851,-7.9783,-3.3524,4.6259,-7.7970,-3.4977,4.2993,-5.7810,-2.5701,3.2109,c1cc(c2c(c1C(F)(F)F)C(=O)c1cc(ccc1C2=O)C(F)(F)F)C(F)(F)F,0.2903,0.8613
853,-8.0795,-3.5625,4.5170,-7.8781,-3.6060,4.2721,-5.7002,-2.3804,3.3197,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.4168,0.9615
852,-8.0904,-3.5189,4.5714,-7.8591,-3.6142,4.2449,-5.7116,-2.4191,3.2925,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.3548,0.9503
854,-7.8330,-3.4792,4.3538,-7.6204,-3.5660,4.0544,-5.6346,-2.3693,3.2653,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)P(=O)(O)O)P(=O)(O)O,0.4232,0.8233
855,-7.7755,-3.3402,4.4354,-7.5192,-3.3831,4.1361,-5.5532,-2.4784,3.0748,c1cc(c2c(c1P(=O)(O)O)C(=O)c1ccccc1C2=O)P(=O)(O)O,0.2871,0.7823
856,-7.8798,-3.4444,4.4354,-7.6493,-3.5404,4.1089,-5.6392,-2.3467,3.2925,c1cc(c2c(c1)C(=O)c1c(cccc1C2=O)P(=O)(O)O)P(=O)(O)O,0.4213,0.8132
857,-7.8942,-3.4588,4.4354,-7.6721,-3.5361,4.1361,-5.5769,-2.3116,3.2653,c1cc(c2c(c1)C(=O)c1cc(ccc1C2=O)P(=O)(O)O)P(=O)(O)O,0.4141,0.8367
860,-7.8093,-3.4011,4.4082,-7.5660,-3.4572,4.1089,-5.5083,-2.1886,3.3197,c1(c(cc2c(c1)C(=O)c1ccccc1C2=O)P(=O)(O)O)P(=O)(O)O,0.3561,0.8924
858,-7.8928,-3.4574,4.4354,-7.6803,-3.5714,4.1089,-5.6251,-2.3325,3.2925,c1cc(c2c(c1)C(=O)c1ccc(cc1C2=O)P(=O)(O)O)P(=O)(O)O,0.4378,0.8115
859,-7.8028,-3.3402,4.4626,-7.5595,-3.4506,4.1089,-5.4661,-2.3097,3.1565,c1cc(c2c(c1)C(=O)c1cccc(c1C2=O)P(=O)(O)O)P(=O)(O)O,0.3348,0.6134
862,-7.9181,-3.3739,4.5442,-7.6746,-3.4841,4.1905,-5.4879,-2.2498,3.2381,c1c(cc2c(c1)C(=O)c1ccc(cc1C2=O)P(=O)(O)O)P(=O)(O)O,0.3996,0.8660
861,-7.9021,-3.3850,4.5170,-7.6360,-3.4455,4.1905,-5.5189,-2.2536,3.2653,c1c(cc2c(c1)C(=O)c1cc(ccc1C2=O)P(=O)(O)O)P(=O)(O)O,0.3863,0.8982
864,-7.8357,-3.4275,4.4082,-7.6183,-3.5910,4.0272,-5.6542,-2.9059,2.7483,c1c(c(c2c(c1P(=O)(O)O)C(=O)c1ccccc1C2=O)P(=O)(O)O)P(=O)(O)O,0.3465,0.5717
863,-7.8052,-3.4242,4.3810,-7.5758,-3.4942,4.0816,-5.5821,-2.6433,2.9388,c1(c(c(c2c(c1)C(=O)c1ccccc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.3187,0.8740
866,-7.9459,-3.3472,4.5987,-7.7228,-3.4506,4.2721,-5.6534,-2.5785,3.0748,c1c(c(c2c(c1)C(=O)c1cc(ccc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.3351,0.8432
865,-7.9089,-3.4735,4.4354,-7.6523,-3.4618,4.1905,-5.6632,-2.6699,2.9932,c1c(c(c2c(c1)C(=O)c1c(cccc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.3746,1.0702
868,-7.9911,-3.5557,4.4354,-7.8164,-3.8436,3.9728,-5.7380,-2.6631,3.0748,c1c(c(c2c(c1)C(=O)c1cccc(c1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.5108,0.8510
867,-7.9233,-3.4335,4.4898,-7.7317,-3.6501,4.0816,-5.7048,-2.6572,3.0476,c1c(c(c2c(c1)C(=O)c1ccc(cc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.3948,0.7976
870,-7.9845,-3.5763,4.4082,-7.7853,-3.6493,4.1361,-5.7266,-2.5157,3.2109,c1(cc(c2c(c1)C(=O)c1cc(ccc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.3945,0.9090
869,-7.9965,-3.4795,4.5170,-7.7413,-3.4147,4.3265,-5.6169,-2.5421,3.0748,c1(cc(c2c(c1)C(=O)c1c(cccc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.5276,0.8817
873,-7.9619,-3.4721,4.4898,-7.7083,-3.5995,4.1089,-5.8232,-2.5850,3.2381,c1cc(c2c(c1P(=O)(O)O)C(=O)c1c(cccc1C2=O)P(=O)(O)O)P(=O)(O)O,0.3624,0.9556
871,-7.9736,-3.4566,4.5170,-7.7443,-3.4993,4.2449,-5.6460,-2.5712,3.0748,c1(cc(c2c(c1)C(=O)c1ccc(cc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.3538,0.9096
872,-7.9034,-3.4680,4.4354,-7.6828,-3.5739,4.1089,-5.7369,-2.4988,3.2381,c1(cc(c2c(c1)C(=O)c1cccc(c1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.3963,0.6588
875,-8.0087,-3.6006,4.4082,-7.7497,-3.5864,4.1633,-5.7551,-2.4082,3.3470,c1(c(cc2c(c1)C(=O)c1c(cccc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.4054,0.9652
874,-7.9970,-3.5344,4.4626,-7.7271,-3.4822,4.2449,-5.7252,-2.6231,3.1021,c1cc(c2c(c1P(=O)(O)O)C(=O)c1cc(ccc1C2=O)P(=O)(O)O)P(=O)(O)O,0.1870,0.8350
877,-7.8362,-3.5369,4.2993,-7.6028,-3.5483,4.0544,-5.7227,-2.6207,3.1021,c1(cc(c2c(c1)C(=O)c1ccccc1C2=O)S(O)([O])[O])S([O])([O])O,0.3602,0.9446
876,-7.9589,-3.4963,4.4626,-7.7600,-3.5423,4.2177,-5.6150,-2.4313,3.1837,c1(c(cc2c(c1)C(=O)c1cc(ccc1C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.3634,0.9396
